24385231,22765610
38046649,37424502
40505707,39925336
22306074,22058918
18980586,18714056
19364911,19178632
33789090,33619376
46457661,46325063
48852487,48631123
34471443,34318103
39195771,38639773
18919456,18359942
21918566,21751413
20403321,20142712
39915803,39450568
18939435,18412832
19066071,18909392
21145232,20926004
42385903,42237482
49745739,49585711
24697233,24532079
27151109,26983874
21542263,21362205
48804903,48647403
48420672,48248801
37033479,36931453
32068239,31861621
26152164,25989617
20319130,20094484
21887302,21626750
45293134,45135157
42407752,42290723
41978675,41837907
24279534,24070787
42632865,42416007
74470910,73880027
94220418,93705775
92966128,92668110
78837695,76936709
62967031,62831749
21588809,21375703
52026955,51477556
57128665,56948399
49024005,48793292
55238996,55064902
18998262,18818866
41450828,41213607
128850223,128265879
125976030,125686972
115297757,112924032
108426416,104419294
83552403,82933213
32819732,32674780
28237857,28054494
20817305,20594975
32514402,32301149
28868634,28725659
41159016,40988331
66776489,66488774
30003175,29799933
27751168,27617641
39245882,39097748
43643668,43382765
52927983,52739568
61434441,61107932
25762438,25585961
21232497,20967345
44155084,43954503
49318645,49196990
44374243,44267348
24639040,24461390
18696700,18492964
29550245,29302048
18854849,18665482
33312790,33053429
40614194,40424964
19383096,18779870
20802071,20572712
45304769,45136451
51505125,51340402
50212350,50071240
56971670,56824346
27820166,27639779
32712242,32453442
33884401,33681234
52594260,52376543
46451749,46291844
33077501,32918751
19316505,19147025
18781340,18609501
53569562,53380346
55646521,55392018
55449921,55311522
48721766,48550249
34259591,33748244
35016278,34847961
54209810,54060870
54031926,53884650
49725371,49485977
33805653,33688444
21188111,20953326
24089585,23947516
33651248,33467983
40785740,40645938
32989659,32875828
19455542,19226207
18540061,18338935
19601606,19395442
40121065,39962227
47547153,47416021
43294631,43131011
27995454,27832891
18954707,18779054
19536558,19326513
65420630,65240854
64536867,64419300
55888370,55767079
49809953,49586583
19708121,19506182
66335887,66109240
65523629,65375118
82372312,82139348
60669681,60483287
109249766,109025457
20943610,20698408
55165388,55022534
70261538,70121704
69788507,69641166
55448435,55240231
20694967,20484004
39212651,39035159
66798637,66598806
60616887,60461603
55018415,54825367
69673641,69499603
19664756,19456788
57451899,57260509
73277064,73102273
71831251,71700188
69658982,67564649
42248918,42073291
19298259,19102854
51406533,51206578
59173091,58977809
54927583,54753569
51647103,51492632
18367308,18192700
25451311,25230719
62062247,61846252
68282397,68120541
63677466,63502735
53980866,53838147
18506436,18334217
48074822,47834680
75862214,75670128
68988287,68850933
69006424,68906944
34881286,34720970
19658923,19434486
51543258,51364495
62155583,62014805
70808028,70716763
65243390,65113027
31941117,31769288
31973784,31766876
53477345,53284561
74894138,74745123
73380343,73252170
67603353,67482476
19237609,19029562
79404903,79197170
87951598,87774277
79392132,79276876
71684743,71542958
54032911,53858167
68588205,68468394
85708791,85471956
