11259509584,11249606759
1364582171,1305349851
863413157,806326119
965305366,888553838
1067575041,1007561534
1162790475,1097873455
1270953529,1208935455
1424171406,1369811904
780167560,705491479
736102949,734793580
651712260,650080696
122839558,121969336
267754883,266159473
268827236,261450947
282610784,276687145
289050049,282229124
311082467,307162326
311084627,304828569
318231551,312541865
295894837,295364816
123894624,122582749
305629197,303538222
141328147,141110417
132613203,132283393
130865606,130724270
156475807,156101871
157297114,156860203
180958461,180252754
179519274,177786888
125957017,125591592
669711600,666329300
141449728,140280174
112295478,112079754
146940136,146443366
149938911,149021371
159334444,159158363
191908314,191480207
125110044,124898583
146480091,146025056
126798724,126399771
166491140,165188594
125975883,125210956
187459327,186251435
143062090,142935778
177615859,177025485
165408291,164859945
164549118,164296730
137129071,136383172
63289477,62325905
142816905,142107288
124170976,123308087
127217037,127061314
125745956,125633293
134434295,134311306
130123771,130011389
125823794,125715868
122744867,122623133
114974696,114715093
118809445,118681078
115718912,115467009
127652261,127328887
141530447,141368438
166664240,166226694
172985509,172847187
158596877,154424648
177759476,177378471
176414818,175598589
207870257,202757317
191051171,190745964
245784327,245607872
198647699,195759450
147371554,147239478
166381922,166198067
189417242,189131784
158881830,158727783
145990531,145624335
237408321,236131763
227416151,226566246
379086148,378140998
123162856,122911208
149517457,149007558
138378629,138156668
370165221,369247963
169966193,169722709
142579776,142136525
129225899,129093253
30185483,29758682
121386185,121248431
131914347,131474326
133423419,133278067
137637245,137511013
107296923,107141083
125875282,125277845
148733838,146665994
145969694,144958573
136285011,136097132
141868186,141717655
18569670,18052277
197633056,196977826
178966082,178184799
207256535,206733197
225660968,225019167
221331456,221060341
229379867,228695348
200383622,199886347
251731455,251043921
225824247,225527342
166122608,165946494
407866779,407095725
181498832,181158523
194940672,194517578
192419723,192308896
186939598,186603410
199089133,198776724
215628384,215404061
217930629,217372877
175605212,175409134
37561133,37376212
55833351,55629192
206825934,205026007
202943812,198772689
199652209,198663870
225060755,221251707
226546808,222236509
234278932,228230585
242961016,237286879
261484135,260683855
216494199,216047627
112241779,111941636
109185719,109064374
132253407,132071850
128406513,128316203
160050371,159587938
168677348,168501394
143960024,143794287
513947181,512632631
158430735,157918543
186241902,186067376
115170658,114863801
131614357,131243219
178672544,154672067
119956186,119790719
137673311,137436547
158964990,158573814
168322520,168179423
95325883,95169443
54609611,54473123
122022615,121789368
133130123,132762737
109160401,109054554
145816535,145397372
143594602,143259486
145693714,145590698
124011215,123860827
130613544,130436848
205836344,205083091
153291527,153105301
155092433,154851730
138838057,138192579
141143194,140730808
135422775,135254262
163210081,162392890
134165650,133865235
156814484,156635246
164028562,163634571
103202045,102938599
125605844,125481963
128734938,128531048
125235154,124801717
134256116,133706872
111299254,110786309
134162090,133906287
170781345,170675892
163625915,163422172
166657263,166552745
149280428,148547363
150132540,149965413
147337042,147226910
44674592,44498576
73319178,73195697
112682820,112319814
137983409,137831791
134484133,134187871
135291732,135008285
132693543,132605485
146665890,146475747
113050308,112943848
134154642,133983875
113273531,113152624
68891229,68763153
31797409,31638774
139452277,139179618
182507585,182302652
188221024,187864794
192241231,191476768
163280594,162725984
167893546,167474888
201233902,200534080
209305372,204999331
186177741,185962037
196378261,196227637
51832567,51441295
74753006,74301583
109381374,109267289
108360857,108276613
106387935,106285096
114620429,114531749
139826181,139575370
104788499,104678070
143970374,143810330
120084314,119958182
134854504,134714331
60567460,60159349
108948883,108787986
140373060,140152796
130173888,129558721
164782698,164656654
128941513,128652051
152949112,152825502
167888846,167609872
181035108,180796087
221686626,221546292
240484185,238966533
183247727,182587839
166945361,166437359
136615667,136338169
121495385,120800843
138680931,137594768
189129901,185743146
149731626,149592701
155842298,155629868
54253916,54127817
62701508,62568002
174302258,173687164
118549763,118388407
119767707,119544895
131862934,131773015
163902724,163619496
123763773,123662657
145988994,145798785
147183284,147016032
120581256,120463484
116524902,116411004
94973620,94768232
75333051,75212930
107156941,106959151
134796776,134552952
142021828,141783182
131985709,131815318
121378193,121281177
136218982,135994661
118518187,118385018
180158969,180043297
155797874,155669762
167444096,167285649
207059625,206908703
152448644,152029104
176568447,176157062
173213124,172324452
155258752,154724220
232644564,232096662
162597534,161159150
129883301,128360360
82960639,82593624
96111192,95283474
27107232,26637739
131620541,131513217
140743945,140561754
92839797,92758609
130840495,130760955
132192156,132108527
124508211,124339083
152873251,152677395
132870504,132740650
128580654,128423362
120085457,119983790
31469896,31326078
44777297,44564652
139026895,136581536
144426374,143463936
146122696,142632977
145887617,142755468
146949129,143150103
148483012,145643212
125245808,125074785
139951416,139789442
110976863,110855427
89932481,89742686
157897171,157743107
139538117,139253123
171890038,171775200
173071012,172969170
168554031,167947800
174009295,172735880
183717505,183135096
197353171,196528738
268835498,268616343
309185520,308231450
268996831,268535863
262832595,258708786
292064767,291660914
279498361,278520180
279691832,279098633
283502858,283068490
292123946,291631434
318479826,317300804
281053261,279919059
343990903,343499321
242078354,241242593
257380158,256771303
247307228,246875547
247600983,246966568
281572682,281226121
309174052,304300193
248879898,248339008
296574600,295923245
190586267,190380627
80697474,80530144
52670359,52460615
123121157,122200417
162320098,160714370
167891314,165940297
173566611,172489331
182873200,181722022
146741491,146286930
142020020,141820673
128853517,128686961
213437541,213165281
265207038,265027508
178883586,177760389
239246034,238717558
219391387,218761965
223931396,222748393
204739635,204354643
237250221,236731067
247431938,246677575
224501197,220795536
209370686,208604925
106529219,106359397
84817919,84611286
106020580,105914491
125880153,125568610
112805782,112640362
124858132,124749729
152002897,148950524
115508437,115417706
164719432,164075701
126122174,125959724
136063939,135863606
132043218,131917182
53158265,52967636
85849354,85623716
122567434,122436779
142642113,142443478
117967555,117858583
124685473,124591242
139039512,138717248
110542982,110376376
145095361,144975257
130903017,130765213
98792034,98659763
34265577,34126224
109523872,108983002
135934749,135401470
142937650,142398466
146373345,145524782
157013235,155352945
156053983,155769626
168787705,167533945
171304344,170972753
183997617,183485436
136298883,136111625
165040888,164793553
155543184,154882680
175259614,175160074
181121329,180641614
183245438,182987636
185699016,185024548
161086389,153097832
177038128,176602417
189363859,189192512
188976285,188815129
249461608,249048390
124343142,123857175
128054788,123690008
159924867,159363738
142320302,142055242
157208063,156411651
154938894,151029716
119569628,119431940
168643065,163805450
147980598,147816245
143358138,142902652
42640834,42451738
102231450,102038474
129895215,129755763
136475479,136309157
121843960,121760828
139742725,139605741
147050789,146937090
162954387,162807729
111190795,111070028
130808260,130618116
117440657,117319981
28700155,28521471
113108388,112889613
121460247,121289414
136586502,136417284
117873846,117778701
126996327,126921346
133071589,132970939
130485256,130403642
111497668,111339557
123439332,123302377
121050881,120885522
24374184,23867640
130530800,130414640
135610738,135515385
152623969,152182328
145554586,145273397
170619918,169795419
166955652,166662683
200925513,200758467
179311735,178395868
198581498,197810253
253814914,253155158
97534855,97426215
125832019,125606813
134281001,134120943
123755551,123572277
109592135,109509600
133899583,133766036
129552675,129447703
132675833,132581033
87598940,87425008
72501649,72377685
112199079,112085030
166366566,166150019
159232961,158935796
163172766,162772289
183047469,181941304
155742821,146876701
171687470,171061146
177749217,177236205
175377121,175257426
125156459,125027220
360115519,359685865
100319926,100179514
103437721,103265460
125408512,125276505
118903620,118794298
132269450,132118376
121607968,121500655
100546331,100392747
102950612,102847557
73740177,73653458
66899711,66816355
68531193,68381887
110933978,110836244
133092477,132983770
144739974,144471403
145517167,145251135
113406587,113192005
109557199,109457933
126659463,126536772
138734884,138631075
243704190,243003945
121546141,121285468
118286304,118200531
271599572,271256435
165669129,165500572
179577779,179399357
155372134,155215549
212712677,212528792
210415791,210258757
263937464,263456250
297749903,297566123
183336786,182895597
193608893,193284424
216320251,216069606
139222026,138832716
185593996,184843411
187361174,186983371
123814994,123661228
129656467,129554695
66299757,66166018
61634169,61465902
48815876,48690131
122716447,122440958
140699052,140577100
141323769,141116381
126612645,126530617
146210096,146130165
153142923,152902489
112305411,112218821
103497996,103407974
106045833,105895708
115626058,115523768
26019092,25899999
23960938,23662556
134131411,133842765
136376408,136047109
140568877,139625690
143341277,143061695
107009242,106904767
115283782,115178011
159222033,158278656
117042631,116923819
126359380,126229422
210523633,209096837
124759812,124576946
163960185,162151980
161587278,161211348
175748096,173707133
192571450,192298225
213437048,207892458
161917439,161782984
258482326,258327071
296072080,295637274
176427936,175745407
112080771,111687725
120504129,119073970
157372793,156888766
148777209,148656939
449093529,443147783
179711931,179585308
112399399,112255328
118670676,118560508
118568131,118304098
134567358,134488121
349014514,347969430
158126393,158034618
121471873,121333256
133322686,133241954
89606491,89473969
108976924,108617715
92618555,92420648
322752449,322411553
110815707,110689705
114632833,114524615
121074092,120776174
103097067,103017050
143500807,143397340
150664233,150462862
96858615,96731347
80554821,80453509
20723677,20595827
39225329,39092592
42393192,42225019
132758880,132491534
139253662,138952822
145221662,145139930
128901988,128791732
130082297,129964188
130907018,130767166
160792279,160665180
125324021,125192165
113081417,112943559
106885878,106755166
131602516,131459377
126343479,126249254
153152226,153032041
151288851,151193476
150009869,149906607
171247565,171147443
155256458,155175168
172728173,172598369
172746868,172626633
345036953,344672517
123557379,123283861
155224279,155067369
140095922,139982208
135893365,135770084
128808295,128720137
139843195,139697422
140354609,140251986
112861087,112382173
113946887,113683802
37027702,36875496
38523899,38382505
143341366,143191508
142637601,142274046
148012425,147772650
148995135,148770806
149720277,149473304
150128762,149870872
159205665,158926827
175639620,175358637
146957887,146774694
144566174,144437189
20723281,20564960
130230355,129992940
99325665,99244834
117583431,117451038
137268991,137186351
148186248,147949192
148946869,148640276
151897713,151583334
158256572,158138014
145724608,145569135
93496719,93340410
131741720,131582425
125793574,125669020
116312953,116159034
137858873,137749420
130255060,130164018
136789447,136543517
136083453,135963680
145065674,144802987
105806822,105680556
102616513,102526434
130873431,130766734
120372064,120295307
127063735,126981951
141220191,141084412
120471825,120347025
114921745,114641319
121540534,121149657
151545535,151419137
204274313,203998094
162796837,162665178
88088446,87981010
106599452,106330577
116477777,115915417
111980264,111598268
94608640,94470429
122788768,122633294
122498993,122368818
123002987,122884557
67255655,67146074
324461073,324147058
181566348,181479989
197321361,197013898
233808808,233666386
257330517,257033959
246622915,245970397
264901105,264448516
255181541,254747654
251327590,250927214
273515031,272986274
103422765,95254191
110420341,109899840
105680000,105446855
142340067,142161092
144138587,144032038
121560742,121482179
123376490,123262637
127279910,127178802
107415296,107305374
100099883,99971361
115944667,115805876
128146915,128007450
62543254,62062633
77619142,77527648
106163164,105759775
128126269,128037029
136013869,135943715
139163893,139066648
148515799,148405813
128894411,128789095
161742219,161597779
129810975,129708784
105225288,105100405
78902081,78779582
57063691,56949568
89768780,89334587
117593760,117498047
135957116,135863479
159399586,159319515
184566836,184435764
148171236,148088204
161740971,161665092
171513847,171416213
245544773,244739014
160310553,158144122
117769183,117644932
128307991,128206130
108525441,108415515
307679662,307472817
101666512,101562621
116021286,115914566
113116357,113016355
114776011,114661416
88174780,88008735
115576996,115414655
127097835,126977553
123841695,123769466
124807414,124716068
96643994,96562267
95892749,95759477
131242870,131144933
133087834,132954167
109217222,109114397
37647294,37486743
47270075,47123837
102013774,101910399
122734841,122663285
125133849,124958860
137951699,137858298
114573160,114479384
114882212,114786990
104539641,104435506
128250501,128174311
126556865,126399881
80396528,80068226
98367822,98243912
106707466,106593744
127529984,127440438
133942017,133849803
106711328,106620060
113722934,113652629
111329228,111225871
123529287,123446156
110066671,109944821
121977526,121849505
26999350,26882110
55416862,55258661
77080419,76932635
126362474,126248080
122331208,122211595
139457268,139386896
147514669,147205270
133101470,133018913
160102364,159984238
160799564,160706843
220529048,220302691
76358020,76261275
113609153,113472537
68613340,68113627
130927389,130809195
103461322,103361000
137632912,137562970
128570121,128498523
142420569,142349411
128230789,128133537
130748402,130674692
105828146,104765019
124132526,124031276
61458321,61335708
127559670,127410879
137817663,137718266
127960004,127895620
138522642,138443010
129814555,129692734
140955334,140855734
147765939,147622892
114903115,114785356
125284471,125145517
138624737,138512183
76944339,76786767
228320265,228200763
229271734,229160751
236119875,236049516
238387069,238311094
230074312,229990954
216585181,216328285
222016719,221856288
225666451,225114748
144640987,144518499
237189898,236998151
100581841,100489634
130091637,129999181
142997210,142885863
120307273,120197313
161693387,161577368
171488589,171389581
155380374,155280957
171622572,171456432
167580234,167431689
302441097,302084457
128025142,127902705
138150206,138043875
122513576,122414730
158425654,158023012
141823381,141761530
126855793,126754199
136571070,136478961
105102101,104967093
125189350,124831734
40800211,40692661
130534770,130446804
132613022,132527013
125356704,125283625
146485780,146394440
143526589,143434775
123318587,123203881
157023641,156935699
159651721,159543127
135617182,135461099
128401916,128311353
119158802,119070597
147810577,147639184
148092649,148011814
159751520,159647359
165962503,165898920
174233525,174089750
173748683,173634833
183717686,183591180
177220914,177044387
175649897,171537591
126806949,126401668
130452831,130228389
156998330,156872060
162523630,162292917
163657877,163343769
165706622,165465077
167874461,167756425
170756113,170215447
157337028,157172070
159499250,159389627
76234097,76107144
78351601,78276504
127686012,127576265
139654636,139574251
130815961,130753228
128754115,128684535
138954849,138864979
136876576,136800965
123991789,123878036
122968184,122900243
53612076,53509151
55764826,55647815
135772928,135668108
139098559,139022102
145554805,145444974
138116168,138034816
140267347,140188299
107808600,107696217
155480142,155388591
122819818,120612033
128851539,128740889
135345790,135245618
105471140,105378235
132879870,132785376
132208519,132110494
134242567,134177490
121472763,121388705
145661831,145568463
149079254,148960688
184969977,184861363
278532311,278406165
291016424,290869179
187409995,184070628
213477853,212972200
198080825,195048531
202494640,198818585
199537811,199261814
212278578,209255614
211190939,210639047
193499788,193137213
55950279,55171285
56969357,56568009
51418787,51269540
126990982,126754363
110987199,110897030
138666448,138394591
147384677,147260969
158622375,158530340
164779935,164687250
133062703,132970706
129538854,129387067
141665417,141503028
83497981,83411711
73024246,72896932
106089279,105992531
126312695,126171573
128644522,128576212
112743072,112638743
126833090,126736367
144363614,144210563
130863258,130741841
132933715,132814582
75307638,75182652
219570180,219392086
91268129,91176263
119457465,119340568
139249295,139092305
124841260,124737691
118899805,118827884
118188956,118119304
114582941,114469956
161642934,161499819
121232397,121082611
74659521,74531145
79105363,78987648
77309521,77208913
71749362,71635204
110294647,110216633
108365754,108293048
158158436,157661706
135923440,135796711
123543684,123441426
129122760,128998913
162321520,162226576
119632769,119516536
111818890,111727566
114902330,114773022
66077595,65960032
63466192,63327058
48858339,48710374
92237746,92114247
105525807,105443009
118342251,118235009
99302183,99180855
145976066,145358799
151734874,151632486
133627268,133499397
166394404,166263097
106856680,106734835
147253212,147139100
62171697,62083435
57173141,57060577
51276255,51093413
106511309,106433688
115907203,115817095
122163100,122037760
108186863,108072270
111948278,111859884
129142594,129002510
142305613,142162013
154744560,154609286
117958285,117805347
95368217,95258625
107800542,107684837
94755390,94677506
305476708,305219951
109936462,109842345
118818368,118731767
143123777,143007812
154968803,154835927
125536186,125387055
102479892,102358193
89152174,89036532
95324924,95217583
99017300,98932125
103775097,103671943
122236795,122079530
147492155,147370987
116934835,116807225
137287914,137214259
108867243,108782123
115032656,114895666
86936699,86803231
83350700,83255301
95073715,94947563
43476899,43354797
77020697,76895483
126029294,125423627
129808357,129259548
135083969,134813935
159592141,158542720
179076629,178960279
111980164,111699738
114273327,114187475
127782031,127651906
126933383,126829868
87951285,87875168
84567746,84483048
90257687,90153582
123468744,123384653
138544014,138417437
106375655,106302854
129327724,129226872
135418012,135313266
133713111,133632386
141848966,141744027
75123277,74995244
113611589,113463617
269690153,269449081
138252450,138075337
117923328,117845232
136905946,136784316
123259772,123183646
103300524,103227279
127100646,127007039
182551393,182383948
101339539,101199548
75335925,75207795
42623648,42512094
54546880,54458793
71740530,71624504
99120802,98989889
101269286,101142102
89271093,89191744
106282553,106201987
91551040,91399170
68937367,68818822
186276976,186014134
48985079,48835798
144119042,143953607
156444378,156306397
158869933,158784321
163590952,163498072
149643476,149379946
160004659,156400510
136634324,136300123
178383191,178295824
134818661,134693844
121533638,121389683
146759820,146674289
130413442,130320361
150577047,150486213
155231810,155152753
150785655,150507948
150915715,150652300
161958251,161795251
153610410,153356401
167215811,167101618
110193942,109983159
90503865,90342589
139042995,138916955
131156318,131044955
136751783,136670267
132020734,131634961
137567529,137474196
124322003,124234863
104185541,104076388
76598840,76486791
74981903,74890494
143297025,143179813
134523984,134436648
159252748,159107019
155722995,155632806
137087107,136427604
170468349,170367246
137794442,137401466
154818388,154324494
128824296,127892613
134578463,133383701
107903757,107736784
118461419,118326497
116613206,116518323
121799808,121715992
113942579,113839838
115645755,115579783
121784553,121514553
135632117,135487935
140234158,140139946
136547669,136472872
44852378,44738261
112271051,112162221
123550424,123456914
120428202,120344781
112375237,112273324
124596130,124523877
125130910,125069503
135530374,135399850
101745693,101643607
81565771,81419448
114908435,114833101
54717010,54604228
81077686,80956517
121043173,120950540
131256530,131178590
138109202,137978183
124927330,124865207
109583307,109505024
143497725,143373891
141432260,141302915
247550613,247293644
112226345,112116277
75465914,75375888
25020991,24914365
107236546,107092722
114907902,114832860
100891633,100771191
125959997,125849036
133152451,133055558
161816481,161677576
107898161,107806331
112377349,112230910
127512057,127410846
118147768,118059022
44383597,44257468
92680286,92525731
100789416,100710826
124005991,123925546
134927296,134816235
124390549,124281802
105320129,105256014
122454474,122357779
135682220,135558325
105687156,105584385
133549786,133482482
54151598,54026090
41368564,41257298
171364191,171284186
157381802,157287236
177764172,177679878
168369290,168305364
172448971,172381785
192391480,192271022
150237048,149938220
141712628,141378835
135392844,135302958
142333857,142216589
135526528,135380128
146638214,145476861
153554950,153329065
157084413,156614263
150250651,149996451
146600514,146513686
172187862,170705767
172835015,171983017
161892543,161792878
256691607,256396286
97086560,96940373
141257446,141145672
130397832,130323187
136134585,136044055
136983543,136900245
178314951,178183075
173513311,173412437
174332279,174230868
207352615,207215597
162941976,162540107
140087538,139045839
133834060,133748542
148011804,147625552
143925575,143822525
110702445,110617919
118698968,118584422
171706395,171584111
107831257,107714010
88972154,88872493
42048489,41910187
52247339,52129217
111242438,111141955
117937752,117838654
142574763,142422940
126973399,126896246
114291350,114160963
152898572,152724829
131044377,130930817
128258879,128144112
119915084,119752546
131677239,131528707
19416949,19302857
78321710,78173655
136067684,135936305
136339959,136217346
140857766,140782638
133486949,133417449
125701359,125615834
141997973,141909902
143892873,143727002
150436068,150298846
73348834,73235185
201540661,201323377
111008379,110857463
120960065,120847018
141598724,141455484
150778014,150665017
163342390,163215569
147729808,147599592
124643313,124514425
110297441,110170277
111416495,111291646
123435524,123271860
40716699,40618043
93238555,93088646
132186567,132093135
128303555,128222400
158783101,158639330
146545626,146453604
130149489,130044161
128905341,128835416
142723588,142600441
74357369,74238993
188089926,187934574
297239185,296906250
139026654,138883487
162973510,162821484
182571006,182478951
221171708,221052940
236879918,236737962
234485621,234397500
227395103,227258272
299895186,298961893
306928813,306488905
316032252,315605161
279818461,279008897
231774990,231060038
243552538,243298392
232472207,232197644
251872254,251239771
315930620,315393736
339938118,339534124
272619387,271899383
193527623,193249232
273538314,273125355
179261617,178574163
212503974,211485085
168850304,168455675
157090829,156570236
144313891,144188032
40707002,40640361
45347009,45194201
113960882,113852639
130063576,129915097
117914174,117850302
147752838,147643537
113912795,113410695
153167906,153082983
159002786,158893769
138822621,138685652
145464530,145390848
210807868,210408794
96620330,96470313
105071148,105002123
136251504,136174850
156348329,156233085
148283855,148193289
144099321,144010160
145670607,145566390
100106350,100002246
115472690,115398716
82367129,82289746
50904763,50826158
86343967,86216645
82518504,82453436
117087858,117007799
133344828,133267619
107419161,107319319
142557193,142466286
144926672,144837085
150463472,150390551
132182344,132107470
130250359,130168527
53016829,52948940
58734923,58641758
121507675,121394041
123159766,123096651
137800286,137675154
121511678,121448474
107711766,107646995
155667098,155584237
119843193,119764546
115619975,115562155
120732894,120673288
125115704,125011967
107394023,107255948
